accid,gene,uniprot_id,gene_synonym,gene_orfname,reviewed
Q969M3,YIPF5,YIPF5_HUMAN,FINGER5,PP12723,Y
Q969M3,YIPF5,YIPF5_HUMAN,FINGER5,UNQ3123/PRO10275,Y
Q969M3,YIPF5,YIPF5_HUMAN,FINGER5,SB140,Y
Q969M3,YIPF5,YIPF5_HUMAN,YIP1A,PP12723,Y
Q969M3,YIPF5,YIPF5_HUMAN,YIP1A,UNQ3123/PRO10275,Y
Q969M3,YIPF5,YIPF5_HUMAN,YIP1A,SB140,Y
Q969M7,UBE2F,UBE2F_HUMAN,NCE2,none,Y
Q969N2,PIGT,PIGT_HUMAN,none,PSEC0163,Y
Q969N2,PIGT,PIGT_HUMAN,none,CGI-06,Y
Q969N2,PIGT,PIGT_HUMAN,none,UNQ716/PRO1379,Y
Q969N4,TAAR8,TAAR8_HUMAN,TA5,none,Y
Q969N4,TAAR8,TAAR8_HUMAN,GPR102,none,Y
Q969N4,TAAR8,TAAR8_HUMAN,TAR5,none,Y
Q969N4,TAAR8,TAAR8_HUMAN,TRAR5,none,Y
Q969P0,IGSF8,IGSF8_HUMAN,EWI2,none,Y
Q969P0,IGSF8,IGSF8_HUMAN,CD81P3,none,Y
Q969P0,IGSF8,IGSF8_HUMAN,KCT4,none,Y
Q969P5,FBXO32,FBX32_HUMAN,none,none,Y
Q969P6,TOP1MT,TOP1M_HUMAN,none,none,Y
Q969Q0,RPL36AL,RL36L_HUMAN,none,none,Y
Q969Q1,TRIM63,TRI63_HUMAN,RNF28,none,Y
Q969Q1,TRIM63,TRI63_HUMAN,MURF1,none,Y
Q969Q1,TRIM63,TRI63_HUMAN,IRF,none,Y
Q969Q1,TRIM63,TRI63_HUMAN,SMRZ,none,Y
Q969Q4,ARL11,ARL11_HUMAN,ARLTS1,none,Y
Q969Q5,RAB24,RAB24_HUMAN,none,none,Y
Q969Q6,PPP2R3C,P2R3C_HUMAN,C14orf10,none,Y
Q969Q6,PPP2R3C,P2R3C_HUMAN,G5PR,none,Y
Q969R2,OSBP2,OSBP2_HUMAN,OSBPL4,none,Y
Q969R2,OSBP2,OSBP2_HUMAN,KIAA1664,none,Y
Q969R2,OSBP2,OSBP2_HUMAN,ORP4,none,Y
Q969R5,L3MBTL2,LMBL2_HUMAN,none,none,Y
Q969R8,ITFG2,ITFG2_HUMAN,none,none,Y
Q969S0,SLC35B4,S35B4_HUMAN,YEA4,PSEC0055,Y
Q969S2,NEIL2,NEIL2_HUMAN,none,none,Y
Q969S3,ZNF622,ZN622_HUMAN,ZPR9,none,Y
Q969S6,TMEM203,TM203_HUMAN,none,none,Y
Q969S8,HDAC10,HDA10_HUMAN,none,none,Y
Q969S9,GFM2,RRF2M_HUMAN,EFG2,MSTP027,Y
Q969T3,SNX21,SNX21_HUMAN,SNXL,none,Y
Q969T3,SNX21,SNX21_HUMAN,C20orf161,none,Y
Q969T4,UBE2E3,UB2E3_HUMAN,UBCH9,none,Y
Q969T4,UBE2E3,UB2E3_HUMAN,UBCE4,none,Y
Q969T7,NT5C3B,5NT3B_HUMAN,NT5C3L,none,Y
Q969T9,WBP2,WBP2_HUMAN,none,none,Y
Q969U6,FBXW5,FBXW5_HUMAN,FBW5,PP3971,Y
Q969U7,PSMG2,PSMG2_HUMAN,PAC2,none,Y
Q969U7,PSMG2,PSMG2_HUMAN,TNFSF5IP1,none,Y
Q969U7,PSMG2,PSMG2_HUMAN,HCCA3,none,Y
Q969V1,MCHR2,MCHR2_HUMAN,GPR145,none,Y
Q969V1,MCHR2,MCHR2_HUMAN,SLT,none,Y
Q969V3,NCLN,NCLN_HUMAN,none,none,Y
Q969V4,TEKT1,TEKT1_HUMAN,none,none,Y
Q969V5,MUL1,MUL1_HUMAN,MAPL,none,Y
Q969V5,MUL1,MUL1_HUMAN,RNF218,none,Y
Q969V5,MUL1,MUL1_HUMAN,MULAN,none,Y
Q969V5,MUL1,MUL1_HUMAN,C1orf166,none,Y
Q969V5,MUL1,MUL1_HUMAN,GIDE,none,Y
Q969V6,MRTFA,MRTFA_HUMAN,MAL,none,Y
Q969V6,MRTFA,MRTFA_HUMAN,KIAA1438,none,Y
Q969V6,MRTFA,MRTFA_HUMAN,MKL1,none,Y
Q969W0,SPTSSA,SPTSA_HUMAN,C14orf147,none,Y
Q969W0,SPTSSA,SPTSA_HUMAN,SSSPTA,none,Y
Q969W1,ZDHHC16,ZDH16_HUMAN,APH2,UNQ2570/PRO6258,Y
Q969W3,FAM104A,F104A_HUMAN,none,none,Y
Q969W8,ZNF566,ZN566_HUMAN,none,none,Y
Q969W9,PMEPA1,PMEPA_HUMAN,STAG1,none,Y
Q969W9,PMEPA1,PMEPA_HUMAN,TMEPAI,none,Y
Q969X0,RILPL2,RIPL2_HUMAN,RLP2,none,Y
Q969X1,TMBIM1,LFG3_HUMAN,RECS1,PP1201,Y
Q969X1,TMBIM1,LFG3_HUMAN,RECS1,PSEC0158,Y
Q969X1,TMBIM1,LFG3_HUMAN,LFG3,PP1201,Y
Q969X1,TMBIM1,LFG3_HUMAN,LFG3,PSEC0158,Y
Q969X2,ST6GALNAC6,SIA7F_HUMAN,SIAT7F,UNQ708/PRO1359,Y
Q969X5,ERGIC1,ERGI1_HUMAN,KIAA1181,HT034,Y
Q969X5,ERGIC1,ERGI1_HUMAN,ERGIC32,HT034,Y
Q969X6,UTP4,UTP4_HUMAN,KIAA1988,none,Y
Q969X6,UTP4,UTP4_HUMAN,cPERP-E,none,Y
Q969X6,UTP4,UTP4_HUMAN,CIRH1A,none,Y
Q969Y0,NXPE3,NXPE3_HUMAN,FAM55C,MSTP115,Y
Q969Y0,NXPE3,NXPE3_HUMAN,FAM55C,UNQ5791/PRO19596,Y
Q969Y2,GTPBP3,GTPB3_HUMAN,MTGP1,none,Y
Q969Z0,TBRG4,FAKD4_HUMAN,CPR2,none,Y
Q969Z0,TBRG4,FAKD4_HUMAN,KIAA0948,none,Y
Q969Z0,TBRG4,FAKD4_HUMAN,FASTKD4,none,Y
Q969Z3,MARC2,MARC2_HUMAN,MOSC2,none,Y
Q969Z4,RELT,TR19L_HUMAN,TNFRSF19L,none,Y
Q96A00,PPP1R14A,PP14A_HUMAN,PPP1INL,none,Y
Q96A00,PPP1R14A,PP14A_HUMAN,CPI17,none,Y
Q96A04,TSACC,TSACC_HUMAN,C1orf182,none,Y
Q96A05,ATP6V1E2,VATE2_HUMAN,ATP6EL2,none,Y
Q96A05,ATP6V1E2,VATE2_HUMAN,ATP6V1EL2,none,Y
Q96A05,ATP6V1E2,VATE2_HUMAN,ATP6E1,none,Y
Q96A08,H2BC1,H2B1A_HUMAN,HIST1H2BA,none,Y
Q96A08,H2BC1,H2B1A_HUMAN,TSH2B,none,Y
Q96A09,TENT5B,TET5B_HUMAN,FAM46B,none,Y
Q96A11,GAL3ST3,G3ST3_HUMAN,none,none,Y
Q96A19,CCDC102A,C102A_HUMAN,none,none,Y
Q96A22,C11orf52,CK052_HUMAN,none,none,Y
Q96A23,CPNE4,CPNE4_HUMAN,none,none,Y
Q96A25,TMEM106A,T106A_HUMAN,none,none,Y
Q96A26,FAM162A,F162A_HUMAN,E2IG5,DC16,Y
Q96A26,FAM162A,F162A_HUMAN,E2IG5,FWP001,Y
Q96A26,FAM162A,F162A_HUMAN,C3orf28,DC16,Y
Q96A26,FAM162A,F162A_HUMAN,C3orf28,FWP001,Y
Q96A28,SLAMF9,SLAF9_HUMAN,CD2F10,UNQ1938/PRO4421,Y
Q96A29,SLC35C1,FUCT1_HUMAN,FUCT1,none,Y
Q96A32,MYLPF,MLRS_HUMAN,none,none,Y
Q96A33,CCDC47,CCD47_HUMAN,none,MSTP041,Y
Q96A33,CCDC47,CCD47_HUMAN,none,GK001,Y
Q96A33,CCDC47,CCD47_HUMAN,none,PSEC0077,Y
Q96A35,MRPL24,RM24_HUMAN,none,none,Y
Q96A37,RNF166,RN166_HUMAN,none,none,Y
Q96A44,SPSB4,SPSB4_HUMAN,SSB4,none,Y
Q96A46,SLC25A28,MFRN2_HUMAN,MFRN2,NPD016,Y
Q96A47,ISL2,ISL2_HUMAN,none,none,Y
Q96A49,SYAP1,SYAP1_HUMAN,none,PRO3113,Y
Q96A54,ADIPOR1,PAQR1_HUMAN,PAQR1,CGI-45,Y
Q96A54,ADIPOR1,PAQR1_HUMAN,TESBP1A,CGI-45,Y
Q96A56,TP53INP1,T53I1_HUMAN,P53DINP1,none,Y
Q96A56,TP53INP1,T53I1_HUMAN,SIP,none,Y
Q96A57,TMEM230,TM230_HUMAN,C20orf30,HSPC274,Y
Q96A57,TMEM230,TM230_HUMAN,C20orf30,UNQ2432/PRO4992,Y
Q96A58,RERG,RERG_HUMAN,none,none,Y
Q96A59,MARVELD3,MALD3_HUMAN,MRVLDC3,none,Y
Q96A61,TRIM52,TRI52_HUMAN,RNF102,none,Y
Q96A65,EXOC4,EXOC4_HUMAN,SEC8,none,Y
Q96A65,EXOC4,EXOC4_HUMAN,SEC8L1,none,Y
Q96A65,EXOC4,EXOC4_HUMAN,KIAA1699,none,Y
Q96A70,AZIN2,AZIN2_HUMAN,ADC,none,Y
Q96A70,AZIN2,AZIN2_HUMAN,ODCP,none,Y
Q96A70,AZIN2,AZIN2_HUMAN,KIAA1945,none,Y
Q96A72,MAGOHB,MGN2_HUMAN,MAGOH2,none,Y
Q96A73,KIAA1191,P33MX_HUMAN,P33MONOX,none,Y
Q96A83,COL26A1,COQA1_HUMAN,EMID2,none,Y
Q96A83,COL26A1,COQA1_HUMAN,EMU2,none,Y
Q96A84,EMID1,EMID1_HUMAN,EMU1,none,Y
Q96A98,PTH2,TIP39_HUMAN,TIP39,none,Y
Q96A98,PTH2,TIP39_HUMAN,TIPF39,none,Y
Q96A99,PTX4,PTX4_HUMAN,C16orf38,none,Y
Q96AA3,RFT1,RFT1_HUMAN,none,none,Y
Q96AA8,JAKMIP2,JKIP2_HUMAN,NECC1,none,Y
Q96AA8,JAKMIP2,JKIP2_HUMAN,KIAA0555,none,Y
Q96AA8,JAKMIP2,JKIP2_HUMAN,JAMIP2,none,Y
Q96AB3,ISOC2,ISOC2_HUMAN,none,none,Y
Q96AB6,NTAN1,NTAN1_HUMAN,none,none,Y
Q96AC1,FERMT2,FERM2_HUMAN,MIG2,none,Y
Q96AC1,FERMT2,FERM2_HUMAN,PLEKHC1,none,Y
Q96AC1,FERMT2,FERM2_HUMAN,KIND2,none,Y
Q96AC6,KIFC2,KIFC2_HUMAN,none,none,Y
Q96AD5,PNPLA2,PLPL2_HUMAN,ATGL,FP17548,Y
Q96AE4,FUBP1,FUBP1_HUMAN,none,none,Y
Q96AE7,TTC17,TTC17_HUMAN,none,none,Y
Q96AG3,SLC25A46,S2546_HUMAN,TB1,none,Y
Q96AG4,LRRC59,LRC59_HUMAN,none,PRO1855,Y
Q96AH0,NABP1,SOSB2_HUMAN,OBFC2A,none,Y
Q96AH0,NABP1,SOSB2_HUMAN,SSB2,none,Y
Q96AH8,RAB7B,RAB7B_HUMAN,none,none,Y
Q96AJ1,CLUAP1,CLUA1_HUMAN,KIAA0643,none,Y
Q96AJ9,VTI1A,VTI1A_HUMAN,none,none,Y
Q96AK3,APOBEC3D,ABC3D_HUMAN,none,none,Y
Q96AM1,MRGPRF,MRGRF_HUMAN,MRGF,PSEC0142,Y
Q96AM1,MRGPRF,MRGRF_HUMAN,GPR140,PSEC0142,Y
Q96AM1,MRGPRF,MRGRF_HUMAN,GPR168,PSEC0142,Y
Q96AN5,TMEM143,TM143_HUMAN,none,UNQ5922/PRO19813,Y
Q96AP0,ACD,ACD_HUMAN,PIP1,none,Y
Q96AP0,ACD,ACD_HUMAN,PTOP,none,Y
Q96AP0,ACD,ACD_HUMAN,TINT1,none,Y
Q96AP0,ACD,ACD_HUMAN,TPP1,none,Y
Q96AP4,ZUP1,ZUP1_HUMAN,C6orf113,none,Y
Q96AP4,ZUP1,ZUP1_HUMAN,ZUFSP,none,Y
Q96AP7,ESAM,ESAM_HUMAN,none,UNQ220/PRO246,Y
Q96AQ1,CCDC74A,CC74A_HUMAN,none,none,Y
Q96AQ2,TMEM125,TM125_HUMAN,none,none,Y
Q96AQ6,PBXIP1,PBIP1_HUMAN,HPIP,none,Y
Q96AQ7,CIDEC,CIDEC_HUMAN,FSP27,none,Y
Q96AQ8,MCUR1,MCUR1_HUMAN,CCDC90A,none,Y
Q96AQ8,MCUR1,MCUR1_HUMAN,C6orf79,none,Y
Q96AQ9,FAM131C,F131C_HUMAN,C1orf117,none,Y
Q96AT1,KIAA1143,K1143_HUMAN,none,none,Y
Q96AT9,RPE,RPE_HUMAN,none,HUSSY-17,Y
Q96AV8,E2F7,E2F7_HUMAN,none,none,Y
Q96AW1,VOPP1,VOPP1_HUMAN,GASP,none,Y
Q96AW1,VOPP1,VOPP1_HUMAN,ECOP,none,Y
Q96AX1,VPS33A,VP33A_HUMAN,none,none,Y
Q96AX2,RAB37,RAB37_HUMAN,none,none,Y
Q96AX9,MIB2,MIB2_HUMAN,ZZANK1,none,Y
Q96AX9,MIB2,MIB2_HUMAN,SKD,none,Y
Q96AY2,EME1,EME1_HUMAN,MMS4,none,Y
Q96AY3,FKBP10,FKB10_HUMAN,FKBP65,PSEC0056,Y
Q96AY4,TTC28,TTC28_HUMAN,TPRBK,none,Y
Q96AY4,TTC28,TTC28_HUMAN,KIAA1043,none,Y
Q96AZ1,EEF1AKMT3,EFMT3_HUMAN,HCA557A,none,Y
Q96AZ1,EEF1AKMT3,EFMT3_HUMAN,FAM119B,none,Y
Q96AZ1,EEF1AKMT3,EFMT3_HUMAN,METTL21B,none,Y
Q96AZ6,ISG20,ISG20_HUMAN,HEM45,none,Y
Q96B01,RAD51AP1,R51A1_HUMAN,PIR51,none,Y
Q96B02,UBE2W,UBE2W_HUMAN,UBC16,none,Y
Q96B18,DACT3,DACT3_HUMAN,RRR1,none,Y
Q96B21,TMEM45B,TM45B_HUMAN,none,none,Y
Q96B23,C18orf25,CR025_HUMAN,ARKL1,none,Y
Q96B26,EXOSC8,EXOS8_HUMAN,OIP2,none,Y
Q96B26,EXOSC8,EXOS8_HUMAN,RRP43,none,Y
Q96B33,CLDN23,CLD23_HUMAN,none,none,Y
Q96B36,AKT1S1,AKTS1_HUMAN,PRAS40,none,Y
Q96B42,TMEM18,TMM18_HUMAN,none,none,Y
Q96B45,BORCS7,BORC7_HUMAN,C10orf32,none,Y
Q96B49,TOMM6,TOM6_HUMAN,TOM6,none,Y
Q96B49,TOMM6,TOM6_HUMAN,OBTP,none,Y
Q96B54,ZNF428,ZN428_HUMAN,C19orf37,none,Y
Q96B67,ARRDC3,ARRD3_HUMAN,KIAA1376,none,Y
Q96B70,LENG9,LENG9_HUMAN,none,none,Y
Q96B77,TMEM186,TM186_HUMAN,C16orf51,none,Y
Q96B86,RGMA,RGMA_HUMAN,RGM,none,Y
Q96B96,TMEM159,TM159_HUMAN,none,none,Y
Q96B97,SH3KBP1,SH3K1_HUMAN,CIN85,none,Y
Q96BA8,CREB3L1,CR3L1_HUMAN,OASIS,PSEC0238,Y
Q96BD0,SLCO4A1,SO4A1_HUMAN,OATP4A1,none,Y
Q96BD0,SLCO4A1,SO4A1_HUMAN,OATP1,none,Y
Q96BD0,SLCO4A1,SO4A1_HUMAN,SLC21A12,none,Y
Q96BD0,SLCO4A1,SO4A1_HUMAN,OATPE,none,Y
Q96BD5,PHF21A,PF21A_HUMAN,BHC80,BM-006,Y
Q96BD5,PHF21A,PF21A_HUMAN,KIAA1696,BM-006,Y
Q96BD6,SPSB1,SPSB1_HUMAN,SSB1,none,Y
Q96BD8,SKA1,SKA1_HUMAN,C18orf24,none,Y
Q96BF3,TMIGD2,TMIG2_HUMAN,IGPR1,UNQ3059/PRO9879,Y
Q96BF3,TMIGD2,TMIG2_HUMAN,CD28H,UNQ3059/PRO9879,Y
Q96BF6,NACC2,NACC2_HUMAN,RBB,none,Y
Q96BF6,NACC2,NACC2_HUMAN,BTBD14A,none,Y
Q96BF6,NACC2,NACC2_HUMAN,NAC2,none,Y
Q96BH1,RNF25,RNF25_HUMAN,none,none,Y
Q96BH3,ELSPBP1,ESPB1_HUMAN,E12,none,Y
Q96BI1,SLC22A18,S22AI_HUMAN,ORCTL2,none,Y
Q96BI1,SLC22A18,S22AI_HUMAN,ITM,none,Y
Q96BI1,SLC22A18,S22AI_HUMAN,SLC22A1L,none,Y
Q96BI1,SLC22A18,S22AI_HUMAN,BWR1A,none,Y
Q96BI1,SLC22A18,S22AI_HUMAN,IMPT1,none,Y
Q96BI1,SLC22A18,S22AI_HUMAN,BWSCR1A,none,Y
Q96BI1,SLC22A18,S22AI_HUMAN,HET,none,Y
Q96BI1,SLC22A18,S22AI_HUMAN,TSSC5,none,Y
Q96BI3,APH1A,APH1A_HUMAN,PSF,CGI-78,Y
Q96BI3,APH1A,APH1A_HUMAN,PSF,UNQ579/PRO1141,Y
Q96BJ3,AIDA,AIDA_HUMAN,C1orf80,none,Y
Q96BJ8,ELMO3,ELMO3_HUMAN,none,none,Y
Q96BK5,PINX1,PINX1_HUMAN,LPTS,none,Y
Q96BK5,PINX1,PINX1_HUMAN,LPTL,none,Y
Q96BM0,IFI27L1,I27L1_HUMAN,FAM14B,none,Y
Q96BM1,ANKRD9,ANKR9_HUMAN,none,none,Y
Q96BM9,ARL8A,ARL8A_HUMAN,GIE2,none,Y
Q96BM9,ARL8A,ARL8A_HUMAN,ARL10B,none,Y
Q96BN2,TADA1,TADA1_HUMAN,TADA1L,none,Y
Q96BN6,FAM149B1,F149B_HUMAN,KIAA0974,none,Y
Q96BN8,OTULIN,OTUL_HUMAN,FAM105B,none,Y
Q96BP2,CHCHD1,CHCH1_HUMAN,C10orf34,none,Y
Q96BP2,CHCHD1,CHCH1_HUMAN,MRPS37,none,Y
Q96BP3,PPWD1,PPWD1_HUMAN,KIAA0073,none,Y
Q96BQ1,FAM3D,FAM3D_HUMAN,none,UNQ567/PRO1130,Y
Q96BQ3,TRIM43,TRI43_HUMAN,none,none,Y
Q96BQ5,CCDC127,CC127_HUMAN,none,none,Y
Q96BR1,SGK3,SGK3_HUMAN,SGKL,none,Y
Q96BR1,SGK3,SGK3_HUMAN,CISK,none,Y
Q96BR5,COA7,COA7_HUMAN,C1orf163,none,Y
Q96BR5,COA7,COA7_HUMAN,RESA1,none,Y
Q96BR5,COA7,COA7_HUMAN,SELRC1,none,Y
Q96BR6,ZNF669,ZN669_HUMAN,none,none,Y
Q96BR9,ZBTB8A,ZBT8A_HUMAN,BOZF1,none,Y
Q96BS2,TESC,CHP3_HUMAN,CHP3,none,Y
Q96BT1,C3orf49,CC049_HUMAN,none,none,Y
Q96BT3,CENPT,CENPT_HUMAN,C16orf56,none,Y
Q96BT3,CENPT,CENPT_HUMAN,ICEN22,none,Y
Q96BT7,ALKBH8,ALKB8_HUMAN,ABH8,none,Y
Q96BU1,S100PBP,S1PBP_HUMAN,S100PBPR,none,Y
Q96BV0,ZNF775,ZN775_HUMAN,none,none,Y
Q96BW1,UPRT,UPP_HUMAN,none,none,Y
Q96BW5,PTER,PTER_HUMAN,none,none,Y
Q96BW9,TAMM41,TAM41_HUMAN,C3orf31,none,Y
Q96BX8,MOB3A,MOB3A_HUMAN,MOBKL2A,none,Y
Q96BY2,MOAP1,MOAP1_HUMAN,PNMA4,none,Y
Q96BY6,DOCK10,DOC10_HUMAN,KIAA0694,none,Y
Q96BY6,DOCK10,DOC10_HUMAN,ZIZ3,none,Y
Q96BY7,ATG2B,ATG2B_HUMAN,C14orf103,none,Y
Q96BY9,SARAF,SARAF_HUMAN,XTP3,NPD003,Y
Q96BY9,SARAF,SARAF_HUMAN,XTP3,UNQ1967/PRO4499,Y
Q96BY9,SARAF,SARAF_HUMAN,XTP3,PSEC0019,Y
Q96BY9,SARAF,SARAF_HUMAN,XTP3,HSPC035,Y
Q96BY9,SARAF,SARAF_HUMAN,TMEM66,NPD003,Y
Q96BY9,SARAF,SARAF_HUMAN,TMEM66,UNQ1967/PRO4499,Y
Q96BY9,SARAF,SARAF_HUMAN,TMEM66,PSEC0019,Y
Q96BY9,SARAF,SARAF_HUMAN,TMEM66,HSPC035,Y
Q96BZ4,PLD4,PLD4_HUMAN,C14orf175,UNQ2488/PRO5775,Y
Q96BZ8,LENG1,LENG1_HUMAN,none,none,Y
Q96BZ9,TBC1D20,TBC20_HUMAN,C20orf140,none,Y
Q96C00,ZBTB9,ZBTB9_HUMAN,none,none,Y
Q96C01,FAM136A,F136A_HUMAN,none,none,Y
Q96C03,MIEF2,MID49_HUMAN,MID49,none,Y
Q96C03,MIEF2,MID49_HUMAN,SMCR7,none,Y
Q96C10,DHX58,DHX58_HUMAN,LGP2,none,Y
Q96C10,DHX58,DHX58_HUMAN,D11LGP2E,none,Y
Q96C11,FGGY,FGGY_HUMAN,none,none,Y
Q96C12,ARMC5,ARMC5_HUMAN,none,none,Y
Q96C19,EFHD2,EFHD2_HUMAN,SWS1,none,Y
Q96C23,GALM,GALM_HUMAN,none,BLOCK25,Y
Q96C24,SYTL4,SYTL4_HUMAN,none,none,Y
Q96C28,ZNF707,ZN707_HUMAN,none,none,Y
Q96C34,RUNDC1,RUND1_HUMAN,none,LP5161,Y
Q96C36,PYCR2,P5CR2_HUMAN,none,none,Y
Q96C45,ULK4,ULK4_HUMAN,none,none,Y
Q96C55,ZNF524,ZN524_HUMAN,none,none,Y
Q96C57,CUSTOS,CSTOS_HUMAN,C12orf43,none,Y
Q96C74,ROPN1L,ROP1L_HUMAN,ASP,none,Y
Q96C74,ROPN1L,ROP1L_HUMAN,RSPH11,none,Y
Q96C86,DCPS,DCPS_HUMAN,DCS1,HSPC015,Y
Q96C86,DCPS,DCPS_HUMAN,HINT5,HSPC015,Y
Q96C90,PPP1R14B,PP14B_HUMAN,PNG,none,Y
Q96C90,PPP1R14B,PP14B_HUMAN,PLCB3N,none,Y
Q96C92,ENTR1,ENTR1_HUMAN,SDCCAG3,none,Y
Q96CA5,BIRC7,BIRC7_HUMAN,MLIAP,UNQ5800/PRO19607/PRO21344,Y
Q96CA5,BIRC7,BIRC7_HUMAN,KIAP,UNQ5800/PRO19607/PRO21344,Y
Q96CA5,BIRC7,BIRC7_HUMAN,LIVIN,UNQ5800/PRO19607/PRO21344,Y
Q96CA5,BIRC7,BIRC7_HUMAN,RNF50,UNQ5800/PRO19607/PRO21344,Y
Q96CB5,C8orf44,CH044_HUMAN,none,none,Y
Q96CB8,INTS12,INT12_HUMAN,PHF22,SBBI22,Y
Q96CB9,NSUN4,NSUN4_HUMAN,none,none,Y
Q96CC6,RHBDF1,RHDF1_HUMAN,C16orf8,none,Y
Q96CC6,RHBDF1,RHDF1_HUMAN,DIST1,none,Y
Q96CC6,RHBDF1,RHDF1_HUMAN,IRHOM1,none,Y
Q96CD0,FBXL8,FBXL8_HUMAN,FBL8,none,Y
Q96CD2,PPCDC,COAC_HUMAN,COAC,MDS018,Y
Q96CD2,PPCDC,COAC_HUMAN,COAC,UNQ9365/PRO34154,Y
Q96CE8,TM4SF18,T4S18_HUMAN,none,none,Y
Q96CF2,CHMP4C,CHM4C_HUMAN,SHAX3,none,Y
Q96CG3,TIFA,TIFA_HUMAN,T2BP,none,Y
Q96CG8,CTHRC1,CTHR1_HUMAN,none,UNQ762/PRO1550,Y
Q96CH1,GPR146,GP146_HUMAN,PGR8,none,Y
Q96CJ1,EAF2,EAF2_HUMAN,TRAITS,BM-040,Y
Q96CK0,ZNF653,ZN653_HUMAN,ZIP67,none,Y
Q96CM3,RPUSD4,RUSD4_HUMAN,none,none,Y
Q96CM4,NXNL1,NXNL1_HUMAN,TXNL6,none,Y
Q96CM8,ACSF2,ACSF2_HUMAN,none,UNQ493/PRO1009,Y
Q96CN4,EVI5L,EVI5L_HUMAN,none,none,Y
Q96CN5,LRRC45,LRC45_HUMAN,none,none,Y
Q96CN7,ISOC1,ISOC1_HUMAN,none,CGI-111,Y
Q96CN9,GCC1,GCC1_HUMAN,none,none,Y
Q96CP2,FLYWCH2,FWCH2_HUMAN,none,none,Y
Q96CP6,GRAMD1A,ASTRA_HUMAN,KIAA1533,none,Y
Q96CP7,TLCD1,TLCD1_HUMAN,none,none,Y
Q96CQ1,SLC25A36,S2536_HUMAN,none,none,Y
Q96CS2,HAUS1,HAUS1_HUMAN,CCDC5,none,Y
Q96CS2,HAUS1,HAUS1_HUMAN,HEIC,none,Y
Q96CS3,FAF2,FAF2_HUMAN,KIAA0887,none,Y
Q96CS3,FAF2,FAF2_HUMAN,UBXN3B,none,Y
Q96CS3,FAF2,FAF2_HUMAN,ETEA,none,Y
Q96CS3,FAF2,FAF2_HUMAN,UBXD8,none,Y
Q96CS4,ZNF689,ZN689_HUMAN,none,none,Y
Q96CS7,PLEKHB2,PKHB2_HUMAN,EVT2,none,Y
Q96CT2,KLHL29,KLH29_HUMAN,KIAA1921,none,Y
Q96CT2,KLHL29,KLH29_HUMAN,KBTBD9,none,Y
Q96CT7,CCDC124,CC124_HUMAN,none,none,Y
Q96CU9,FOXRED1,FXRD1_HUMAN,none,FP634,Y
Q96CV9,OPTN,OPTN_HUMAN,HYPL,none,Y
Q96CV9,OPTN,OPTN_HUMAN,FIP2,none,Y
Q96CV9,OPTN,OPTN_HUMAN,HIP7,none,Y
Q96CV9,OPTN,OPTN_HUMAN,NRP,none,Y
Q96CV9,OPTN,OPTN_HUMAN,GLC1E,none,Y
Q96CW1,AP2M1,AP2M1_HUMAN,CLAPM1,none,Y
Q96CW1,AP2M1,AP2M1_HUMAN,KIAA0109,none,Y
Q96CW5,TUBGCP3,GCP3_HUMAN,GCP3,none,Y
Q96CW6,SLC7A6OS,S7A6O_HUMAN,none,none,Y
Q96CW9,NTNG2,NTNG2_HUMAN,LMNT2,UNQ9381/PRO34206,Y
Q96CW9,NTNG2,NTNG2_HUMAN,KIAA1857,UNQ9381/PRO34206,Y
Q96CX2,KCTD12,KCD12_HUMAN,KIAA1778,none,Y
Q96CX2,KCTD12,KCD12_HUMAN,PFET1,none,Y
Q96CX2,KCTD12,KCD12_HUMAN,C13orf2,none,Y
Q96CX3,ZNF501,ZN501_HUMAN,ZNF52,none,Y
Q96CX6,LRRC58,LRC58_HUMAN,none,none,Y
Q96D03,DDIT4L,DDT4L_HUMAN,REDD2,none,Y
Q96D03,DDIT4L,DDT4L_HUMAN,RTP801L,none,Y
Q96D05,FAM241B,F241B_HUMAN,C10orf35,none,Y
Q96D09,GPRASP2,GASP2_HUMAN,none,none,Y
Q96D15,RCN3,RCN3_HUMAN,none,UNQ239/PRO272,Y
Q96D21,RASD2,RHES_HUMAN,TEM2,none,Y
Q96D31,ORAI1,CRCM1_HUMAN,TMEM142A,none,Y
Q96D31,ORAI1,CRCM1_HUMAN,CRACM1,none,Y
Q96D42,HAVCR1,HAVR1_HUMAN,KIM1,none,Y
Q96D42,HAVCR1,HAVR1_HUMAN,TIM1,none,Y
Q96D42,HAVCR1,HAVR1_HUMAN,TIMD1,none,Y
Q96D46,NMD3,NMD3_HUMAN,none,CGI-07,Y
Q96D53,COQ8B,COQ8B_HUMAN,ADCK4,none,Y
Q96D59,RNF183,RN183_HUMAN,none,none,Y
Q96D70,R3HDM4,R3HD4_HUMAN,C19orf22,none,Y
Q96D71,REPS1,REPS1_HUMAN,none,none,Y
Q96D96,HVCN1,HVCN1_HUMAN,VSOP,UNQ578/PRO1140,Y
Q96D98,EID2B,EID2B_HUMAN,EID3,none,Y
Q96DA0,ZG16B,ZG16B_HUMAN,none,UNQ773/PRO1567,Y
Q96DA2,RAB39B,RB39B_HUMAN,none,none,Y
Q96DA6,DNAJC19,TIM14_HUMAN,TIM14,none,Y
Q96DA6,DNAJC19,TIM14_HUMAN,TIMM14,none,Y
